New SKU,Brand,Upstream Contact,Type,Location,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63
GN5449071-Z-WH22879,Mudramark,Designs Craft Inc,HB-SW,Mumbai,45624,45624,45624,45624,46249,46249,46249,46249,48749,48749,17523,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,53999,53999,57332,53749,57499,51249,54374,54374,56249,56249,53749,53749,53749,53749,53749,53749,53749,53749,53749,53749,53749,53749,53749,53749,46999,47999,49499,52499,59332,59332,59428,58699,58699,55699,55699,44399,35699,45599,43899
GN9449071-Z-WH22879,Mudramark,Designs Craft Inc,HB-SW,Mumbai,52499,52499,52499,52499,52499,52499,52499,52499,54999,54999,19588,33124,33124,54999,54999,54999,49374,52499,52499,52499,52499,52499,52499,52499,57999,57999,61332,57499,61249,61249,61249,61249,63124,63124,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,45624,58124,56249,56249,48999,49999,51499,54399,61732,61732,61856,63999,63999,63999,62799,50099,50599,60399,64799
GN7449071-Z-WH22879,Mudramark,Designs Craft Inc,HB-SW,Mumbai,27499,27499,27499,27499,27499,27499,27499,27499,28749,28749,11092,28749,28749,28749,28749,28749,18749,27499,27499,27499,27499,18749,18749,24999,19999,19999,33332,31249,33124,33124,34999,34999,36249,36249,34374,34374,34374,34374,34374,34374,34374,34374,34374,34374,34374,35624,34374,34374,29999,30999,32499,34599,36932,36932,36999,35399,35399,35399,35399,28299,22899,32799,36999
GN8449071-Z-WH22879,Mudramark,Designs Craft Inc,HB-SW,Mumbai,22499,22499,22499,22499,22499,22499,22499,22499,28749,28749,11092,28749,28749,28749,28749,27499,18749,27499,27499,27499,27499,29999,29999,29999,31999,31999,33999,31874,33749,33749,21874,21874,22499,22499,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,31874,32499,32499,32499,27999,28999,29499,31099,32532,36932,36999,35399,35399,35399,35399,28299,22899,32799,31199
GN6449071-Z-WH22879,Mudramark,Designs Craft Inc,HB-SW,Mumbai,45624,45624,45624,45624,46249,46249,46249,46249,48749,48749,17523,29374,29374,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,53999,53999,57332,53749,57499,51249,54374,54374,56249,56249,56249,56249,56249,56249,56249,56249,56249,56249,56249,56249,56249,58124,56249,56249,48999,49999,51499,54699,57732,59332,59428,58699,58699,55699,55699,44499,35899,51599,49099
GN8629761-Z-WH2203,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,19374,18749,18749,18749,18749,18749,18749,18749,20624,20624,8732,20624,20624,20624,21249,21249,21249,21249,21249,21249,21249,21249,21249,21249,23332,23332,24666,23124,24374,24374,25624,25624,26249,26249,22499,22499,22499,22499,23124,23124,23124,23124,23124,23124,23124,24999,24374,24374,19999,20999,21499,21599,25865,27332,27428,28199,28199,28199,28199,22999,24299,29699,31899
GN8629761-Z-WH32498,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24374,19999,20999,21499,21599,25865,27332,27428,28199,28199,28199,28199,22999,24299,29699,31899
GN5629761-Z-WH2203,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,34374,31874,31874,31874,32499,32499,32499,32499,34999,34999,14868,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,37332,37332,37332,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,34999,28999,29999,32899,34399,36799,36799,36856,37399,37399,37399,37399,31199,34899,37699,40399
GN7629761-Z-WH2203,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,0,35624,35624,35624,36249,36249,36249,36249,39999,39999,16048,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,42666,42666,42666,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,39999,32999,33999,37149,38999,42532,42532,42570,43399,43399,43399,43399,35799,37899,40999,43999
GN4517761-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,19374,18749,18749,18749,18749,18749,18749,18749,20624,20624,8614,20624,20624,20624,22499,22499,22499,22499,22499,22499,22499,22499,22499,23749,26666,26666,28666,26874,28749,28749,28749,28749,29999,29999,24999,24999,24999,24999,25624,25624,25624,25624,25624,25624,26249,26874,25624,25624,20999,20999,22499,23699,25866,25866,21999,22399,22399,22399,22399,18699,20799,23799,25499
GN4517761-Z-WH32531,Woodsworth,Shree Vinayak Corporation,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,26874,25624,25624,20999,20999,22499,23699,25866,25866,21999,22399,22399,22399,22399,18699,20799,23799,25499
GN0617761-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,15624,14999,14999,14999,14999,14999,14999,14999,16249,16249,7080,16249,16249,16249,17499,17499,17499,18749,18749,18749,18749,18749,18749,19999,21999,21999,23332,21874,23124,23124,23124,23124,23749,23749,21249,21249,21249,21249,21874,21874,21874,21874,21874,21874,21874,22499,21874,21874,17999,18499,18999,20099,21199,21866,21999,22799,22799,22799,22799,18299,18499,19999,21499
GN1617761-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,15624,14999,14999,14999,14999,14999,14999,14999,16249,16249,7080,16249,16249,16249,17499,17499,17499,18749,18749,18749,18749,18749,18749,19999,21332,21332,22666,21249,22499,22499,22499,22499,23124,23124,19999,19999,19999,19999,20624,20624,20624,20624,20624,20624,20624,21249,20624,20624,16999,17499,17999,18999,21199,21866,21999,22799,22799,22799,22799,18299,14799,18499,18899
GN0517761-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,30624,28749,28749,28749,28749,28749,28749,28749,31249,31249,12980,31249,31249,31249,33749,33749,33749,33749,33749,33749,33749,33749,33749,35624,37999,37999,40666,38124,40624,40624,36874,36874,38124,38124,32499,32499,32499,36874,36874,36874,36874,36874,36874,36874,36874,38124,36874,36874,29999,30999,33099,34799,37199,37866,37999,38999,38999,38999,32999,27599,31399,35599,38199
GN0517761-Z-WH32531,Woodsworth,Shree Vinayak Corporation,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36874,29999,30999,33099,34799,37199,37866,37999,38999,38999,38999,32999,27599,31399,35599,38199
GN2517761-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,28749,26874,26874,26874,27499,27499,27499,27499,29999,29999,12626,29999,29999,29999,32499,32499,32499,33749,33749,33749,33749,33749,33749,36249,39999,39999,42666,39999,42499,42499,41874,41874,43124,43124,35624,35624,35624,35624,36874,36874,36874,36874,36874,36874,36874,38124,36874,36874,29999,30999,32499,34199,36532,40265,40285,41699,41699,38799,38799,31399,31799,34599,37099
GN2517761-Z-WH32531,Woodsworth,Shree Vinayak Corporation,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36874,38124,36874,36874,29999,30999,32499,34199,36532,40265,40285,41699,41699,38799,38799,31399,31799,34599,37099
GN3517761-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,28749,26874,26874,26874,27499,27499,27499,27499,29999,29999,12626,29999,29999,29999,32499,32499,32499,33749,33749,33749,33749,33749,33749,36249,39999,39999,42666,39999,42499,42499,41874,41874,43124,43124,36874,36874,36874,36874,38124,38124,38124,38124,38124,38124,38124,39374,38124,38124,30999,31999,33499,35299,37866,40266,40285,41699,41699,38799,38799,31399,31799,34599,37099
GN3517761-Z-WH32531,Woodsworth,Shree Vinayak Corporation,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38124,30999,31999,33499,35299,37866,40266,40285,41699,41699,38799,38799,31399,31799,34599,37099
GN5517761-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,19374,18749,18749,18749,18749,18749,18749,18749,20624,20624,8614,20624,20624,20624,22499,22499,17499,21249,21249,21249,21249,14374,14374,20624,15332,15332,25332,23749,24999,24999,26249,26249,26874,26874,23124,23124,23124,23124,23749,23749,23749,23749,23749,23749,26249,26874,24999,24999,19999,20999,21949,23099,25066,25866,25999,26699,26699,26699,26699,21599,21899,23799,25499
GN5517761-Z-WH32531,Woodsworth,Shree Vinayak Corporation,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24999,19999,20999,21949,23099,25066,25866,25999,26699,26699,26699,26699,21599,21899,23799,25499
GN5943541-Z-WH17109,Woodsworth,Shubham Industries,HB-SW,Mumbai,38749,36249,36249,36249,36249,36249,36249,36249,38749,38749,17936,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,41332,41332,41332,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,31999,32999,35899,37399,40532,40532,40570,40999,40999,40999,40999,34699,41999,45299,48599
GN3584051-Z-WH2194,Mudramark,Appu Art & Handicrafts,HB-SW,Mumbai,34999,34999,34999,34999,34999,34999,34999,34999,36249,36249,13116,36249,36249,36249,36249,36249,36249,36249,36249,36249,36249,36249,36249,36249,39999,39999,42666,39999,42499,42499,48124,48124,49999,49999,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,41249,42499,41249,41249,35999,36999,38499,40999,44932,46399,46428,48599,48599,48599,48599,37299,37699,40799,43799
GN0085951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,0,33124,33124,33124,33749,33749,33749,33749,37499,37499,14496,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,39999,39999,39999,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,37499,30999,31999,35099,36899,39866,39866,39999,40899,40899,40899,40899,33499,33899,36599,39299
GN4085951-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,47499,44374,44374,44374,46249,46249,46249,46249,49999,49999,20737,49999,49999,49999,53749,53749,53749,53749,53749,53749,53749,53749,53749,51249,54666,49999,51332,48124,48124,48124,50624,50624,51874,51874,48124,48124,48124,48124,49374,49374,49374,49374,49374,49374,50624,61249,56249,56249,46999,47999,51799,54499,61866,61866,61999,63799,63799,63799,61299,49699,50199,56099,60199
GN4085951-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49374,49374,50624,61249,56249,56249,46999,47999,51799,54499,61866,61866,61999,63799,63799,63799,61299,49699,50199,56099,60199
GN3576961-Z-WH19706,Mudramark,WOODENMOOD,HB-SW,Mumbai,63749,63749,63749,63749,63749,63749,63749,63749,66249,66249,24013,66249,66249,66249,66249,66249,66249,66249,66249,66249,66249,66249,66249,66249,73332,73332,69332,64999,68749,68749,73124,73124,75624,75624,71874,71874,71874,71874,71874,71874,71874,71874,71874,71874,71874,74374,71874,71874,62999,63999,65499,69399,76265,76266,76285,79299,79299,76099,76099,60399,61099,69499,74499
GN3576961-Z-WH32492,Mudramark,Woodenmood,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71874,71874,71874,74374,71874,71874,62999,63999,65499,69399,76265,76266,76285,79299,79299,76099,76099,60399,61099,69499,74499
GN8716961-Z-WH17106,Woodsworth,ATHARVA HANDICRAFTS,HB-SW,Mumbai,41249,38749,38749,38749,38749,38749,38749,38749,42499,42499,18290,42499,42499,42499,42499,42499,42499,42499,42499,42499,42499,42499,42499,42499,45332,45332,47999,44999,47499,47499,49999,49999,51249,51249,50624,50624,50624,50624,51874,51874,51874,51874,51874,51874,51874,53124,51874,51874,42999,43999,45499,47999,53732,53732,53856,55599,55599,55599,53999,43399,35199,44599,43099
GN5943071-Z-WH7173,Amberville,Dapatical Global Business Pvt. Ltd.,HB-SW,Mumbai,56874,56874,56874,56874,57499,57499,57499,57499,59999,59999,20355,59999,59999,59999,59999,52499,52499,52499,52499,52499,52499,31874,49999,49999,53332,53332,56666,53124,56249,56249,62499,62499,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,56999,57999,59499,63499,73066,46265,46285,46999,46999,46999,46999,39299,44499,47999,51499
GN5943071-Z-WH31287,Amberville,Dapatical Global Business,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53332,53332,56666,53124,56249,56249,62499,62499,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,64374,56999,57999,59499,63499,73066,46265,46285,46999,46999,46999,46999,39299,44499,47999,51499
GN3350071-Z-WH22879,Mudramark,Designs Craft Inc,HB-SW,Mumbai,68124,68124,68124,68124,68749,68749,68749,68749,71249,71249,25370,71249,71249,71249,71249,71249,71249,71249,71249,71249,71249,71249,71249,71249,75999,75999,80666,75624,80624,74374,49999,49999,51249,51249,73749,73749,73749,73749,73749,73749,73749,73749,73749,73749,73749,77499,74999,74999,65999,66999,68499,72399,84266,84399,84428,80799,80799,80799,78299,62999,63699,78699,84399
GN3350071-Z-WH32486,Mudramark,Rishi Art And Craft,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73749,77499,74999,74999,65999,66999,68499,72399,84266,84399,84428,80799,80799,80799,78299,62999,63699,78699,84399
GN4350071-Z-WH22879,Mudramark,Designs Craft Inc,HB-SW,Mumbai,68124,68124,68124,68124,68749,68749,68749,68749,71249,71249,25370,71249,71249,71249,71249,71249,71249,71249,71249,71249,71249,71249,71249,71249,78666,78666,83999,78749,83749,74374,49999,49999,51249,51249,73749,73749,73749,73749,73749,73749,73749,73749,73749,73749,73749,77499,74999,74999,65999,66999,68499,72499,84399,84399,84428,80799,80799,80799,78299,62999,51099,78699,84399
GN2350071-Z-WH22879,Mudramark,Designs Craft Inc,HB-SW,Mumbai,60624,60624,60624,60624,61249,61249,61249,61249,63749,63749,23246,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,63749,69999,69999,74666,69999,74374,74374,74374,74374,76874,76874,46249,46249,65624,65624,65624,65624,65624,65624,65624,65624,65624,70624,68749,68749,59999,60999,62499,65999,76266,76266,76285,74099,74099,72699,72699,58299,58899,71799,76999
GN0938271-Z-WH2203,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,0,34374,34374,34374,34374,34374,34374,34374,34374,34374,14868,34374,0,0,0,0,0,0,34999,34999,34999,34999,34999,34999,37332,37332,37332,34999,36874,36874,36874,36874,38124,38124,34999,34999,34999,34999,35624,35624,35624,35624,35624,35624,35624,35624,35624,35624,28999,29999,32949,34599,36932,36932,36999,37699,37699,37699,37699,31199,33399,36099,38699
GN0378951-Z-WH22695,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,0,44374,44374,44374,44374,44374,44374,44374,48749,48749,19259,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,51999,51999,51999,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,39999,40999,44449,46599,51999,51999,51999,53099,53099,53099,53099,43599,45499,49099,52699
GN2378951-Z-WH22695,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,0,43749,43749,43749,43749,43749,43749,43749,47499,47499,19259,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,50666,50666,50666,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,38999,39999,43349,45399,50532,50532,50570,51499,51499,51499,51499,42499,45499,49099,52699
GN9248951-Z-WH32481,Woodsworth,Shri Hari Iron Udhyog,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51249,52499,51249,51249,41999,42999,44499,42799,47199,51066,51142,48999,48999,48999,46499,38399,40999,46899,50299
GN7535961-Z-WH19706,Mudramark,WOODENMOOD,HB-SW,Mumbai,46249,46249,46249,46249,46249,46249,46249,46249,48749,43749,16862,43749,43749,43749,43749,43749,43749,43749,43749,43749,43749,43749,43749,43749,47999,47999,48666,45624,48124,45624,45624,45624,45624,45624,45624,45624,45624,45624,45624,45624,45624,45624,45624,45624,45624,49374,48124,48124,41999,42999,44499,47099,52532,52532,52570,54399,54399,53499,53499,42499,42999,49099,52699
GN7535961-Z-WH32492,Mudramark,Woodenmood,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45624,45624,45624,49374,48124,48124,41999,42999,44499,47099,52532,52532,52570,54399,54399,53499,53499,42499,42999,49099,52699
GN6535961-Z-WH19706,Mudramark,WOODENMOOD,HB-SW,Mumbai,48749,48749,48749,48749,48749,48749,48749,48749,51249,51249,18362,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,51249,56666,56666,52666,49374,52499,52499,52499,52499,52499,52499,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,51874,50624,50624,43999,44999,46499,49099,54932,54932,54999,56799,56799,56799,56699,45199,45699,53399,57299
GN6535961-Z-WH32492,Mudramark,Woodenmood,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48749,48749,48749,51874,50624,50624,43999,44999,46499,49099,54932,54932,54999,56799,56799,56799,56699,45199,45699,53399,57299
GN8535961-Z-WH19706,Mudramark,WOODENMOOD,HB-SW,Mumbai,31874,31874,31874,31874,32499,32499,32499,32499,33749,33749,11564,33749,33749,33749,33749,33749,19374,19374,19374,19374,19374,33749,33749,33749,37332,37332,31999,29999,31874,31874,33749,33749,34999,34999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,29999,31874,31249,31249,26999,27999,28499,30099,31199,31199,31285,32199,32199,32199,32199,26099,26399,32399,34799
GN8535961-Z-WH32492,Mudramark,Woodenmood,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29999,29999,29999,31874,31249,31249,26999,27999,28499,30099,31199,31199,31285,32199,32199,32199,32199,26099,26399,32399,34799
GN0744961-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,21249,19999,19999,19999,19999,19999,19999,19999,21874,21874,8619,17499,17499,17499,18749,18749,21874,23749,23749,23749,23749,23749,23749,23124,24666,22666,23332,21874,21874,21874,23124,23124,23749,23749,21874,21874,21874,21874,22499,22499,22499,22499,22499,22499,23749,24374,23749,23749,18999,19999,21549,22699,24666,24666,24713,25399,25399,25399,25399,20699,21299,23299,24999
GN1744961-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,54374,48124,48124,48124,49999,49999,49999,49999,54999,54999,20969,54999,54999,54999,59999,59999,59999,59999,59999,59999,59999,59999,59999,56874,60666,53332,54666,51249,51249,51249,53749,53749,54999,54999,50624,50624,50624,50624,51874,51874,51874,51874,51874,51874,55624,59999,54999,54999,44999,45999,49749,52199,58932,58932,58999,60399,60399,60399,55999,46199,48999,56599,60699
GN1744961-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51874,51874,51874,55624,59999,54999,54999,44999,45999,49749,52199,58932,58932,58999,60399,60399,60399,55999,46199,48999,56599,60699
GN2744961-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,54374,48124,48124,48124,49999,49999,49999,49999,54999,54999,20969,54999,54999,54999,59999,59999,59999,59999,59999,59999,59999,59999,59999,56874,60666,53332,46666,43749,53332,53332,56249,56249,58124,58124,53124,53124,53124,53124,54374,54374,54374,54374,54374,54374,53124,59999,54999,54999,44999,45999,49749,52199,58932,58932,58999,60399,60399,60399,55999,46199,48999,56599,60699
GN2744961-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54374,54374,54374,53124,59999,54999,54999,44999,45999,49749,52199,58932,58932,58999,60399,60399,60399,55999,46199,48999,56599,60699
GN6744961-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,46874,43749,43749,43749,43749,43749,43749,43749,47499,47499,19234,47499,47499,47499,51249,51249,51249,54999,54999,54999,54999,32499,32499,43124,45999,45999,55332,56249,54999,54999,58124,58124,59999,59999,54374,54374,54374,54374,56249,56249,56249,56249,56249,56249,56249,58124,56249,56249,46999,47999,49499,52199,58932,58932,58999,60899,60899,57999,57999,46799,47299,51799,55499
GN6744961-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56249,56249,56249,56249,58124,56249,56249,46999,47999,49499,52199,58932,58932,58999,60899,60899,57999,57999,46799,47299,51799,55499
GN6644961-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,31249,29374,29374,29374,31249,31249,31249,31249,33749,33749,12904,33749,33749,33749,37499,37499,37499,39999,39999,39999,39999,39999,39999,38124,40666,36666,37999,38124,36874,36874,39374,39374,40624,40624,36874,36874,36874,36874,38124,38124,38124,38124,38124,38124,39374,40624,36874,36874,29999,30999,32499,34199,36532,42666,42713,42299,42299,40099,40099,32199,32599,35099,37699
GN6644961-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38124,38124,39374,40624,36874,36874,29999,30999,32499,34199,36532,42666,42713,42299,42299,40099,40099,32199,32599,35099,37699
GN8644961-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,21249,19999,19999,19999,19999,19999,19999,19999,21874,21874,8619,21874,21874,21874,23749,23749,23749,23749,23749,23749,23749,14374,13749,18749,19999,18666,24666,23124,23124,23124,24374,24374,24999,24999,22499,22499,22499,22499,23124,23124,23124,23124,23124,23124,23749,24374,23749,23749,18999,19999,21549,22699,24666,24666,24713,25399,25399,25399,25399,20699,21299,23299,24999
GN8644961-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23124,23124,23749,24374,23749,23749,18999,19999,21549,22699,24666,24666,24713,25399,25399,25399,25399,20699,21299,23299,24999
GN3744961-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,54374,48124,48124,48124,49999,49999,49999,49999,54999,54999,20969,54999,54999,54999,59999,59999,59999,59999,59999,59999,59999,59999,59999,56874,60666,53332,54666,51249,51249,51249,53749,53749,54999,54999,50624,50624,50624,50624,51874,51874,51874,51874,51874,51874,55624,59999,54999,54999,44999,45999,49749,52199,58932,58932,58999,60399,60399,60399,55999,46199,48999,56599,60699
